nohup: ignoring input
[2025-09-25 11:13:14] ?? Running /home/harshilkhatri2808/pmk_all_in_one/kitelogin.py...
[INFO] Kite login URL: https://kite.zerodha.com/connect/login?api_key=afpr40trjunagy0k&v=3
[INFO] Successful Login with Request Token: I3ZwT8lSDqn7Sg26ru80iu5UW6LyN325
[INFO] Token saved to file: access_token.json
[✅] Access token generated and saved successfully.
[2025-09-25 11:13:17] ?? Running /home/harshilkhatri2808/pmk_all_ℹ️ Profile: Parag Manubhai Khatri | Current Time: 2025-09-25 11:09:47
🚀 PMK GCP  | PARALLEL_EMA  | TRADE mode is ON LIVE_ORDER will be placed
🚀 PMK GCP  | PARALLEL_EMA  | TRADE mode is ON LIVE_ORDER will be placed
🚀 PMK GCP  | PARALLEL_EMA  | TRADE mode isℹ️ Profile: Parag Manubhai Khatri | Current Time: 2025-09-25 11:13:22
🚀 PMK GCP  | PARALLEL_EMA  | TRADE mode is ON LIVE_ORDER will be placed
🚀 PMK GCP  | PARALLEL_EMA  | TRADE mode is ON LIVE_ORDER will be placed
🚀 PMK GCP  | PARALLEL_EMA  | TRADE mode is ON LIVE_ORDER will be placed
ℹ️ PMK GCP  | PARALLEL_EMA  |  60minute No open position. Waiting for next signal...
🚫 PMK GCP  | PARALLEL_EMA  |  60minute, There is no live trade present, No new trades allowed. So Closing the program
✅ Broker position matches for Open Position or exceeds DB qty: 75 for NIFTY25SEP25200CE
✅30minute | Loaded open position from DB: {'Signal': 'SELL', 'SpotEntry': 25020.3, 'OptionSymbol': 'NIFTY25SEP25200CE', 'Strike': 25200, 'Expiry': '2025-09-30', 'OptionSellPrice': 45.7, 'EntryTime': '2025-09-25 09:15', 'qty': 75, 'Interval': '30minute', 'RealTrade': 'yes', 'EntryReason': 'ROLLOVER', 'ExpiryType': 'NEXT_WEEK', 'Strategy': 'PARALLEL_EMA'}
➡️ PMK GCP  | PARALLEL_EMA  |  30minute Loaded open position: {'Signal': 'SELL', 'SpotEntry': 25020.3, 'OptionSymbol': 'NIFTY25SEP25200CE', 'Strike': 25200, 'Expiry': '2025-09-30', 'OptionSellPrice': 45.7, 'EntryTime': '2025-09-25 09:15', 'qty': 75, 'Interval': '30minute', 'RealTrade': 'yes', 'EntryReason': 'ROLLOVER', 'ExpiryType': 'NEXT_WEEK', 'Strategy': 'PARALLEL_EMA'}
✅ Broker position matches for Open Position or exceeds DB qty: 75 for NIFTY25OCT25800CE
✅30minute | Loaded open position from DB: {'Signal': 'SELL', 'SpotEntry': 25089.8, 'OptionSymbol': 'NIFTY25OCT25800CE', 'Strike': 25800, 'Expiry': '2025-10-28', 'OptionSellPrice': 103.95, 'EntryTime': '2025-09-24 09:45', 'qty': 75, 'Interval': '30minute', 'RealTrade': 'yes', 'EntryReason': 'SIGNAL_GENERATED', 'ExpiryType': 'LAST', 'Strategy': 'PARALLEL_EMA'}
➡️ PMK GCP  | PARALLEL_EMA  |  30minute Loaded open position: {'Signal': 'SELL', 'SpotEntry': 25089.8, 'OptionSymbol': 'NIFTY25OCT25800CE', 'Strike': 25800, 'Expiry': '2025-10-28', 'OptionSellPrice': 103.95, 'EntryTime': '2025-09-24 09:45', 'qty': 75, 'Interval': '30minute', 'RealTrade': 'yes', 'EntryReason': 'SIGNAL_GENERATED', 'ExpiryType': 'LAST', 'Strategy': 'PARALLEL_EMA'}
🕵️‍♀️ PMK GCP  | PARALLEL_EMA  |  30minute Candles available: 108 / Required: 20
PARALLEL_EMA | Candle time 2025-09-25 10:45 | Close: 25027.25 | Buy: False | Sell: False | Trend: -1 | Current Time: 2025-09-25 11:13:27
PMK  30minuteposition at 2025-09-25 11:13:27: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹46.60 | Chg % 1.97 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:18:35: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹45.10 | Chg % -1.31 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:18:38: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹83.50 | Chg % -19.67 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:19:06: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹45.70 | Chg % 0.0 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:19:08: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹84.00 | Chg % -19.19 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:19:37: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹45.10 | Chg % -1.31 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:19:40: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹83.60 | Chg % -19.58 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:20:09: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹45.30 | Chg % -0.88 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:20:11: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹83.50 | Chg % -19.67 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:20:41: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹45.70 | Chg % 0.0 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:20:41: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹83.60 | Chg % -19.58 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:21:11: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹44.75 | Chg % -2.08 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:21:12: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹83.00 | Chg % -20.15 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:21:42: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹46.75 | Chg % 2.3 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:21:43: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹84.65 | Chg % -18.57 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:22:13: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹48.65 | Chg % 6.46 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:22:13: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹85.25 | Chg % -17.99 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:22:43: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹48.00 | Chg % 5.03 | Qty: 75
PMK  30minuteposiPMK  30minuteposition at 2025-09-25 11:19:38: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹83.60 | Chg % -19.58 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:20:08: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹45.20 | ChgPMK  30minuteposition at 2025-09-25 11:23:15: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹84.60 | Chg % -18.61 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:23:45: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹46.80 | Chg % 2.41 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:23:46: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹83.85 | Chg % -19.34 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:24:16: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹46.60 | Chg % 1.97 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:24:17: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹83.80 | Chg % -19.38 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:24:47: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹45.85 | Chg % 0.33 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:24:48: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹83.45 | Chg % -19.72 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:25:17: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹46.50 | Chg % 1.75 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:25:19: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹83.80 | Chg % -19.38 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:25:48: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹46.20 | Chg % 1.09 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:25:49: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹83.60 | Chg % -19.58 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:26:19: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹45.65 | Chg % -0.11 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:26:20: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹83.50 | Chg % -19.67 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:26:50: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹43.70 | Chg % -4.38 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:26:51: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹82.40 | Chg % -20.73 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:27:22: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹43.00 | Chg % -5.91 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:27:22: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹81.90 | Chg % -21.21 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:27:53: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹81.10 | Chg % -21.98 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:27:53: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹41.70 | Chg % -8.75 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:28:23: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹41.60 | Chg % -8.97 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:28:23: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹80.80 | Chg % -22.27 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:28:54: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹81.00 | Chg % -22.08 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:28:54: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹42.30 | Chg % -7.44 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:29:25: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹42.70 | Chg % -6.56 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:29:25: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹81.05 | Chg % -22.03 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:29:56: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹44.15 | Chg % -3.39 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:29:57: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹82.70 | Chg % -20.44 | Qty: 75
🕵️‍♀️ PMK GCP  | PARALLEL_EMA  |  30minute Candles available: 109 / Required: 20
PARALLEL_EMA | Candle time 2025-09-25 11:15 | Close: 25030.25 | Buy: False | Sell: False | Trend: -1 | Current Time: 2025-09-25 11:30:28
🕵️‍♀️ PMK GCP  | PARALLEL_EMA  |  30minute Candles available: 109 / Required: 20
PARALLEL_EMA | Candle time 2025-09-25 11:15 | Close: 25030.25 | Buy: False | Sell: False | Trend: -1 | Current Time: 2025-09-25 11:30:29
PMK  30minuteposition at 2025-09-25 11:30:29: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹44.40 | Chg % -2.84 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:30:30: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹82.50 | Chg % -20.63 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:31:01: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹81.30 | Chg % -21.79 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:31:02: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹42.75 | Chg % -6.46 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:31:33: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹81.80 | Chg % -21.31 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:31:34: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹43.80 | Chg % -4.16 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:32:04: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹81.80 | Chg % -21.31 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:32:06: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹43.70 | Chg % -4.38 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:32:35: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹81.85 | Chg % -21.26 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:32:37: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹43.95 | Chg % -3.83 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:33:06: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹81.80 | Chg % -21.31 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:33:08: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹42.95 | Chg % -6.02 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:33:37: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹81.80 | Chg % -21.31 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:33:39: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹43.45 | Chg % -4.92 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:34:09: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹81.80 | Chg % -21.31 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:34:11: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹42.80 | Chg % -6.35 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:34:40: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹80.90 | Chg % -22.17 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:34:43: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹42.45 | Chg % -7.11 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:35:11: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹80.90 | Chg % -22.17 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:35:14: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹42.40 | Chg % -7.22 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:35:41: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹81.15 | Chg % -21.93 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:35:45: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹42.80 | Chg % -6.35 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:36:12: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹81.15 | Chg % -21.93 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:36:16: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹42.35 | Chg % -7.33 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:36:44: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹80.80 | Chg % -22.27 | Qty: 75
PMK  30minuPMK  30minuteposition at 2025-09-25 11:33:35: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹81.80 | Chg % -21.31 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:34:05: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹42.85 | Chg % -6.24PMK  30minuteposition at 2025-09-25 11:37:19: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹42.70 | Chg % -6.56 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:37:45: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹80.80 | Chg % -22.27 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:37:51: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹42.20 | Chg % -7.66 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:38:16: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹80.80 | Chg % -22.27 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:38:23: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹42.05 | Chg % -7.99 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:38:47: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹80.50 | Chg % -22.56 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:38:53: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹41.50 | Chg % -9.19 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:39:18: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹80.55 | Chg % -22.51 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:39:25: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹41.85 | Chg % -8.42 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:39:50: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹80.25 | Chg % -22.8 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:39:57: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹41.05 | Chg % -10.18 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:40:23: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹80.00 | Chg % -23.04 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:40:29: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹41.20 | Chg % -9.85 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:40:55: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹80.25 | Chg % -22.8 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:41:01: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹41.20 | Chg % -9.85 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:41:26: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹79.80 | Chg % -23.23 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:41:31: SELL | NIFTY25SEP25200CE | Entry LTP: ₹45.70 | Current LTP: ₹40.00 | Chg % -12.47 | Qty: 75
PMK  30minuteposition at 2025-09-25 11:41:57: SELL | NIFTY25OCT25800CE | Entry LTP: ₹103.95 | Current LTP: ₹79.30 | Chg % -23.71 | Qty: 75
